time,left_1,left_2,left_3,right_1,right_2,right_3,head_1,head_2
5.454546000000000276e+02,1.250100626188580977e+00,-8.909225347411423579e-01,-9.451393798548177738e-01,7.996128096924093320e-01,-4.569680943518517058e-01,-7.855935004027174706e-01,1.217433186436229359e-02,5.998692117547879676e-02
5.555556111111111477e+02,1.252260016121530262e+00,-8.913742456187515595e-01,-9.439769512622564474e-01,8.005842446121050893e-01,-4.536828578415290636e-01,-7.869418497337018481e-01,1.183555264777716963e-02,6.005113412969289438e-02
5.656566222222222677e+02,1.254162714566756875e+00,-8.919033205139385023e-01,-9.427329423185146773e-01,8.001424538927006669e-01,-4.509203411893422109e-01,-7.884016569475988945e-01,1.141639181111173997e-02,6.009355186316260589e-02
5.757576333333333878e+02,1.255808721524261262e+00,-8.925097594267031864e-01,-9.414073530235929077e-01,7.982874375341958428e-01,-4.486805443952912587e-01,-7.899729220444083877e-01,1.091684935436599592e-02,6.011417437588789658e-02
5.858586444444443941e+02,1.257198036994043200e+00,-8.931935623570452787e-01,-9.400001833774904725e-01,7.950191955365907281e-01,-4.469634674593761514e-01,-7.916556450241304388e-01,1.033692527753995484e-02,6.011300166786882893e-02
5.959596555555555142e+02,1.258330660976102466e+00,-8.939547293049652232e-01,-9.385114333802080377e-01,7.903377278998853228e-01,-4.457691103815968336e-01,-7.934498258867650478e-01,9.726113587555802395e-03,6.009003373910533352e-02
6.060606666666666342e+02,1.259206593470439506e+00,-8.947932602704626870e-01,-9.369411030317451594e-01,7.842430346240794048e-01,-4.450974731619533609e-01,-7.953554646323119925e-01,9.134167591933611829e-03,6.004527058959744507e-02
6.161616777777777543e+02,1.259825834477054096e+00,-8.957091552535377810e-01,-9.352891923321018375e-01,7.767351157091730851e-01,-4.449485558004456776e-01,-7.973725612607717173e-01,8.561087375523062509e-03,5.997871221934516356e-02
6.262626888888888743e+02,1.260188383995946015e+00,-8.967024142541906162e-01,-9.335557012812782940e-01,7.678139711551665858e-01,-4.453223582970738392e-01,-7.995011157721438888e-01,8.006872938324152700e-03,5.989035862834848206e-02
6.363636999999999944e+02,1.260294242027115486e+00,-8.977730372724210817e-01,-9.317406298792745289e-01,7.574796009620594628e-01,-4.462188806518380124e-01,-8.017411281664286182e-01,7.471524280336883268e-03,5.978020981660740751e-02
6.464647111111111144e+02,1.260143408570562507e+00,-8.989210243082292884e-01,-9.298439781260903203e-01,7.457320051298520491e-01,-4.476381228647378641e-01,-8.040925984436257945e-01,6.955041401561255082e-03,5.964826578412192604e-02
6.565657222222222344e+02,1.259735883626287301e+00,-9.001463753616147923e-01,-9.278657460217258901e-01,7.325711836585443448e-01,-4.495800849357736162e-01,-8.065555266037356397e-01,6.457424301997268141e-03,5.949452653089206539e-02
6.666667333333333545e+02,1.259071667194289201e+00,-9.014490904325782594e-01,-9.258059335661811273e-01,7.180719376255083608e-01,-4.520038569861804523e-01,-8.091299126467579317e-01,5.978672981644918109e-03,5.931899205691779087e-02
6.767677444444444745e+02,1.258150912169847091e+00,-9.028291695211194678e-01,-9.236645407594560320e-01,7.034109688930620941e-01,-4.547145828983409355e-01,-8.118157464329955886e-01,5.518787440504211057e-03,5.911734114785376776e-02
6.868687555555555946e+02,1.257179414331265788e+00,-9.042313552848552094e-01,-9.214471670190111929e-01,6.889936479749853016e-01,-4.576869741478433729e-01,-8.143223549795655103e-01,5.077767678575142649e-03,5.886571749624978922e-02
6.969697666666667146e+02,1.256341577191922187e+00,-9.055210827354867043e-01,-9.192638015226430870e-01,6.748199748712784274e-01,-4.609210307346877089e-01,-8.163658618078802887e-01,4.655613695857713751e-03,5.856047132740421768e-02
7.070707777777778347e+02,1.255637400751816957e+00,-9.066922846290060845e-01,-9.171570508922205489e-01,6.608899495819409164e-01,-4.644167526588739991e-01,-8.179462669179401457e-01,4.252325492351926098e-03,5.820160264131705313e-02
7.171717888888888410e+02,1.255066885010949873e+00,-9.077449609654127949e-01,-9.151269151277435787e-01,6.472035721069734349e-01,-4.681741399204021326e-01,-8.190635703097448594e-01,3.867903068057782293e-03,5.778911143798830946e-02
7.272727999999999611e+02,1.254630029969321159e+00,-9.086791117447073907e-01,-9.131733942292122874e-01,6.337608424463752055e-01,-4.721931925192721646e-01,-8.197177719832944298e-01,3.502346422975274529e-03,5.732299771741795197e-02
7.373738111111110811e+02,1.254326835626930592e+00,-9.094947369668896497e-01,-9.112964881966265640e-01,6.205617606001465614e-01,-4.764739104554842064e-01,-8.199088719385886348e-01,3.155655557104405842e-03,5.680326147960600841e-02
7.474748222222222012e+02,1.254157301983778394e+00,-9.101918366319593501e-01,-9.094961970299861864e-01,6.076063265682878356e-01,-4.810162937290381469e-01,-8.196368701756282515e-01,2.827830470445178834e-03,5.622990272455245797e-02
7.575758333333333212e+02,1.254121429039863900e+00,-9.107704107399169358e-01,-9.077725207292914877e-01,5.948945403507985841e-01,-4.858203423399339305e-01,-8.189017666944123919e-01,2.518871162997590903e-03,5.560292145225732841e-02
7.676768444444444413e+02,1.254219216795187997e+00,-9.112304592907618517e-01,-9.061254592945425790e-01,5.824264019476789178e-01,-4.908860562881716683e-01,-8.177035614949417219e-01,2.228777634761642916e-03,5.492231766272059196e-02
7.777778555555555613e+02,1.254450665249749797e+00,-9.115719822844950970e-01,-9.045550127257391271e-01,5.702019113589289478e-01,-4.962134355737513047e-01,-8.160422545772161307e-01,1.957549885737335307e-03,5.418809135594226944e-02
7.878788666666666813e+02,1.254815774403549744e+00,-9.117949797211155616e-01,-9.030611810228812431e-01,5.582210685845484521e-01,-5.018024801966729509e-01,-8.139178459412350630e-01,1.705187915924668077e-03,5.340024253192234005e-02
7.979798777777778014e+02,1.255314544256588283e+00,-9.118994516006235784e-01,-9.016439641859689269e-01,5.464838736245377637e-01,-5.076531901569364402e-01,-8.113303355869989630e-01,1.471691725323640790e-03,5.255877119066081765e-02
8.080808888888889214e+02,1.255946974808864747e+00,-9.118853979230194806e-01,-9.003033622150022897e-01,5.349903264788967716e-01,-5.137655654545418837e-01,-8.082797235145079418e-01,1.257061313934253882e-03,5.166367733215770919e-02
8.181819000000000415e+02,1.256713066060379580e+00,-9.117528186883029351e-01,-8.990393751099812203e-01,5.237404271476252537e-01,-5.201396060894891704e-01,-8.047660097237616661e-01,1.061296681756507135e-03,5.071496095641300772e-02
8.282829111111111615e+02,1.257612818011132338e+00,-9.115017138964740528e-01,-8.978520028709053857e-01,5.127341756307234322e-01,-5.267753120617783003e-01,-8.007891942147604691e-01,8.843978287904000072e-04,4.971262206342669243e-02
8.383839222222222816e+02,1.258646230661123466e+00,-9.111320835475327229e-01,-8.967412454977755631e-01,5.019715719281911959e-01,-5.336726833714094953e-01,-7.963492769875040178e-01,7.263647550359332572e-04,4.865666065319880496e-02
8.484849333333332879e+02,1.259813304010352741e+00,-9.106439276414792783e-01,-8.957071029905910864e-01,4.914526160400287669e-01,-5.408317200183824225e-01,-7.914462580419927562e-01,5.871974604931082947e-04,4.754707672572931754e-02
8.585859444444444080e+02,1.261114038058819942e+00,-9.100372461783133859e-01,-8.947495753493523996e-01,4.811773079662358676e-01,-5.482524220026974149e-01,-7.860801373782262402e-01,4.668959451619213792e-04,4.638387028101823711e-02
8.686869555555555280e+02,1.262548432806525511e+00,-9.093120391580350459e-01,-8.938686625740592806e-01,4.711456477068124982e-01,-5.559347893243542504e-01,-7.802509149962045809e-01,3.654602090423746249e-04,4.516704131906554287e-02
8.787879666666666481e+02,1.264116488253469228e+00,-9.084683065806444802e-01,-8.930643646647116185e-01,4.613576352617588805e-01,-5.638788219833530402e-01,-7.739585908959278893e-01,2.828902521344681402e-04,4.389658983987126950e-02
8.888889777777777681e+02,1.265818204399651314e+00,-9.075060484461416888e-01,-8.923366816213095243e-01,4.518132706310748481e-01,-5.720845199796937841e-01,-7.672031650773962763e-01,2.191860744382018167e-04,4.257251584343539619e-02
8.989899888888888881e+02,1.267653581245071326e+00,-9.064252647545263386e-01,-8.916856134438531090e-01,4.425125538147604010e-01,-5.805518833133764822e-01,-7.599846375406094090e-01,1.743476759535755459e-04,4.119481932975792987e-02
9.090910000000000082e+02,1.269622618789729263e+00,-9.052259555057987628e-01,-8.911111601323420395e-01,4.334554848128157056e-01,-5.892809119844009125e-01,-7.523030082855672873e-01,1.483750566805895447e-04,3.976350029883886361e-02
9.191920111111111282e+02,1.271725317033625569e+00,-9.039081206999588503e-01,-8.906133216867768709e-01,4.246420636252404845e-01,-5.982716059927675190e-01,-7.441582773122703554e-01,1.412682166192434337e-04,3.827855875067820435e-02
9.292930222222222483e+02,1.273961675976760244e+00,-9.024717603370064900e-01,-8.901920981071571592e-01,4.160722902520349598e-01,-6.075239653384758576e-01,-7.355504446207182800e-01,1.530271557695376465e-04,3.673999468527594514e-02
9.393940333333333683e+02,1.276331695619133288e+00,-9.009168744169417931e-01,-8.898474893934829044e-01,4.077461646931991313e-01,-6.170379900215261504e-01,-7.264795102109111724e-01,1.836518741314718578e-04,3.514780810263209987e-02
9.494950444444444884e+02,1.278835375960743814e+00,-8.992434629397647594e-01,-8.895794955457544395e-01,3.996636869487328880e-01,-6.268136800419182864e-01,-7.169454740828488104e-01,2.331423717050463930e-04,3.350199900274665465e-02
9.595960555555556084e+02,1.281472717001593153e+00,-8.974515259054755001e-01,-8.893881165639714315e-01,3.918248570186362301e-01,-6.368510353996523765e-01,-7.069483362365314161e-01,3.014986484902606556e-04,3.180256738561961644e-02
9.696970666666666148e+02,1.284243718741680418e+00,-8.955410633140739041e-01,-8.892733524481339913e-01,3.842296749029093794e-01,-6.471500560947284209e-01,-6.964880966719592115e-01,3.887207044871141036e-04,3.004951325125100256e-02
9.797980777777777348e+02,1.287148381181005607e+00,-8.935120751655600824e-01,-8.892352031982423410e-01,3.768781406015520585e-01,-6.577107421271463084e-01,-6.855647553891316415e-01,4.948085396956087428e-04,2.824283659964077486e-02
9.898990888888888549e+02,1.290186704319569388e+00,-8.913645614599337019e-01,-8.892736688142961476e-01,3.697702541145643229e-01,-6.685330934969061500e-01,-6.741783123880490391e-01,6.197621541157433264e-04,2.638253743078894722e-02
1.000000099999999975e+03,1.293358688157370873e+00,-8.890985221971949848e-01,-8.893887492962954111e-01,3.629060154419461726e-01,-6.796171102040079459e-01,-6.623287676687114045e-01,7.635815477475180711e-04,2.446861574469553005e-02
